Device Type,Data Rate Requirement (Mbps),Latency Requirement (ms),Device Mobility,Slice Type,Slice Bandwidth (Mbps),Slice Latency (ms),Slice Throughput (Mbps),Network Load (%),Traffic Type,Traffic Volume (bytes/sec),Peak Traffic Volume (bytes/sec),Jitter (ms),Packet Loss (%),Throughput (Mbps),Network Availability (%),Optimal Network Slice
Drone,30.239211392311145,45.65034561680576,Static,mMTC,103.45195503210074,2.2413496285204815,122.29351038691188,74.30465662240145,Sensor Data,52856.8927378267,158718.529715007,0.8829448109828337,0.2902131838918476,122.91555990593704,99.85768196164626,mMTC
Sensor,35.19285201357206,5.3818705437549355,Static,URLLC,149.29174786914376,8.892810856934645,48.703598712815484,93.08537547988283,Sensor Data,54015.80978321552,58836.745401984095,1.741976875343927,0.9264240704856028,80.57024800510456,99.913414571704,mMTC
Meter,14.617687232680495,14.750790979505119,Static,mMTC,50.43144227654003,9.291652311937682,129.1005888165056,55.86898500140167,Sensor Data,86497.47746484308,5548.257484154918,0.38700937909066,1.985110655857247,110.5879099717287,99.8113483194521,mMTC
Drone,31.72313579854472,42.22340214103948,Static,mMTC,43.43033802255299,9.677945877291188,63.026318330288845,85.33139562360341,Video,21943.54046748959,82434.39744833505,1.4758662742920934,0.7496802175569798,70.00481554766779,99.9179569363287,mMTC
Camera,23.054652697273934,35.17610228721209,Mobile,URLLC,130.62957478047926,7.124521985865208,48.28352520071737,52.31639627755371,Sensor Data,24737.501068222573,32359.300554769656,0.25905723912246226,1.4185939124857976,88.7585135462411,99.88208400584298,mMTC
Sensor,24.35985831895816,45.24754341643209,Static,URLLC,61.456295677416314,7.939148543162824,138.29656026631804,99.65298092396921,Sensor Data,21172.663152242243,36302.08799039733,0.9876210457788991,1.06102855438219,127.43189792643618,99.9318460657317,URLLC
Drone,38.00993973857032,7.573084453861993,Mobile,mMTC,106.27851291567337,8.522062797183663,74.87323531345697,84.10431901610747,Video,57958.86063619764,32710.942520122244,1.4850887181196721,1.6099730911056225,82.0482306414336,99.8536488676095,URLLC
Camera,14.454958602063957,31.86337845723993,Static,mMTC,29.20119099098919,6.93029853208598,108.94283651356953,98.44948094433684,Sensor Data,69546.25576309566,144005.64960722983,0.22295551391210394,1.5217224630062351,91.02129960319026,99.91765548895522,URLLC
Drone,16.242960778878732,30.60709587021534,Mobile,URLLC,142.51030617214366,3.9721879423227624,48.02045347682836,83.41119823036198,Video,23926.402835309724,7457.5300182071505,0.4880535631817302,1.894368885567214,71.99228906122096,99.95143954364914,URLLC
Camera,46.26976866086751,6.605348736223957,Mobile,URLLC,117.43694869556965,2.407482985901717,116.25948315877677,62.114157012609176,Video,67728.45697612774,113077.15354231722,1.604437249658764,1.3364025482653346,40.739821320972624,99.81969271874088,mMTC
Sensor,3.2831025951231263,28.10849346106176,Static,URLLC,136.53612181255392,3.135459764423351,49.31891670707289,96.31822568048011,Video,62846.303410445056,150578.4204935918,0.4106852541110624,1.9007565651927323,146.41722304176645,99.9287596464368,URLLC
Meter,24.53889777146035,32.42841400894659,Static,mMTC,69.57314841075429,8.563726462644663,42.53469236654423,81.33350924145965,Video,32175.709239295353,31534.902785113256,1.3683178781295835,0.17894570040991065,17.77714710097113,99.98433873187837,URLLC
Camera,45.683639620189155,13.608192839094825,Static,URLLC,70.1485355650756,7.264875144581571,78.77721434454313,78.79685253039236,Video,23058.902434379677,178618.32302885194,1.3201547055618148,0.8729415205034334,31.767683181207406,99.96641871475225,URLLC
Drone,30.712968886998773,17.299831240609834,Static,mMTC,164.24489595633648,5.1021618717353645,145.36020350346107,71.45559464984638,Video,88192.41473774938,15903.445652418684,1.0887481147834557,1.3829704327573515,111.2167032016577,99.82744425638077,mMTC
Sensor,27.547150173500537,33.81563058339817,Static,mMTC,149.34121633726872,1.2646456946240745,44.12816746290787,64.22969547042682,Sensor Data,57009.920077137045,136636.38956849833,0.4832500263001668,1.0125644387497221,114.99285621375799,99.8849477483003,URLLC
Camera,12.862336871853083,26.073542641998124,Static,mMTC,124.35115721575063,3.395839333904948,34.309383639739856,76.50347848234793,Sensor Data,70419.53127196219,34641.3028556603,0.8921863181353008,1.871133117643588,36.11607869262458,99.84538642993076,mMTC
Drone,17.49213670869019,43.610614590574706,Static,URLLC,133.0658256407745,7.5600774381318745,20.221869256199618,68.3028854405609,Sensor Data,92541.34813514557,161264.5483830438,1.2813594168118947,0.36695887220495127,100.56553388553215,99.81364452100102,URLLC
Drone,42.6763965823323,20.407179470413475,Mobile,mMTC,36.927952310198975,5.611485115855206,83.6343498275207,92.70122021784415,Video,20619.215257562613,114408.14120841658,1.775276120077342,1.0124034965070001,134.46002574660662,99.95012536406546,URLLC
Drone,28.181297522538678,16.99968462746905,Static,mMTC,174.11083480122565,4.91979245034205,61.534135707990195,51.439927098387855,Sensor Data,35120.37155214842,117964.40662929032,1.6159247773047811,1.7267353974625441,123.04943344393865,99.95785984083781,URLLC
Camera,25.979738590960604,49.318967315517924,Mobile,mMTC,158.58326594209927,3.8231146070191695,63.19789435102929,76.50457424384993,Sensor Data,43501.560519689505,69400.69675385288,1.2539548438782924,1.5391533908458397,15.604541564873317,99.92454477300481,mMTC
Camera,5.429195820231432,46.00110965585375,Mobile,mMTC,126.28847608822058,6.462386475193215,177.02042056119933,91.82824442863654,Video,23366.16162055738,56867.56770568322,0.5340948160268957,1.603299021223073,20.449443088316137,99.81732884182426,URLLC
Camera,1.2933937445285946,6.304673524954094,Static,URLLC,185.34712359816328,9.697468468345203,47.03036147932849,51.38031856914916,Sensor Data,84058.0119212213,92825.21759221064,0.5117287900897957,0.9786010186648126,77.97110172053071,99.81466155813717,mMTC
Meter,48.20241684000893,39.682787688795464,Mobile,mMTC,50.35482338589196,9.110112789677554,90.64046333570353,64.11513381324228,Video,8431.970598376778,151615.4403315478,1.6463857997221987,0.7430138033645506,62.53455075847397,99.90615515310297,mMTC
Camera,19.16081528069866,9.965064822134133,Static,URLLC,143.59832948615002,1.2744814427585383,177.75074825443585,52.576127831719404,Sensor Data,23992.02724068263,33893.495570574436,1.362401992618002,1.062047940563816,27.591179334789036,99.97139409296241,mMTC
Camera,30.359046573925465,6.236833767321693,Mobile,URLLC,193.33671997738895,5.328584403251012,20.051978682632125,79.75018849057716,Video,19184.31022623293,163309.01303464282,0.7803149883800437,0.48205190662222386,41.02606579786547,99.83339306445727,mMTC
Camera,4.445896122770607,17.3162982184857,Static,mMTC,75.80161362258576,3.965223682422529,129.9484783714345,65.83680371958661,Video,95343.83369532021,96123.62837474456,1.9458143706688527,1.31856710375745,142.3038483710382,99.91995896329593,mMTC
Meter,34.31415714329081,17.120564557749695,Static,mMTC,22.752616532151716,5.595441961058208,76.22868712181426,97.9865018957963,Video,62772.680792414474,90607.12913472873,1.7905454771968266,1.594255538453435,64.66780131170422,99.89488985340498,mMTC
Camera,46.66205208094507,41.86934430561341,Static,URLLC,152.27614405444396,6.455923208845433,164.50610624594148,80.81468029678368,Sensor Data,71649.8994851613,3614.6835087775344,1.3758722272620323,0.2364292273594108,44.8749162989036,99.84884344582133,mMTC
Drone,28.995430023372272,36.98002606742758,Static,URLLC,21.256458402102872,2.800252611977921,165.4703372249672,78.09010023452545,Video,10931.267950833644,25101.792517517675,0.8015364564884037,1.2382555378530902,36.86569965608152,99.87996772641738,mMTC
Camera,6.742708457582823,49.172424229940646,Static,URLLC,177.05605685279008,8.034112625934306,78.89010142998268,95.86198826727818,Sensor Data,19481.6546454972,86564.94191915568,0.6866375106046264,1.193336386855414,94.68518054583753,99.88601699285445,mMTC
Drone,29.2952156099371,37.01808051403183,Mobile,URLLC,30.134225378642572,5.275612450773696,51.54147177124361,61.17877030354582,Video,81007.85829332146,196265.29939038405,1.8848292413045673,0.6017205614858067,77.70456370124765,99.8285865633285,mMTC
Drone,38.43418704868029,23.821499896522155,Static,mMTC,137.49765137693788,9.928054494084215,85.62056731963534,78.11211297614038,Sensor Data,56816.31277387217,50254.895445259135,0.9425856954798576,1.9911860049591366,61.053440784426165,99.83326844988733,URLLC
Drone,20.617618560413923,36.45174474253476,Static,mMTC,87.89314599616708,1.226146471692051,174.2755353113756,77.13913174791625,Sensor Data,4607.640314811695,2348.0149799790684,1.6200325943710556,1.049598273337522,64.69798044427282,99.92751033919953,URLLC
Meter,44.05196852310266,49.97565802338809,Mobile,mMTC,56.601317669011905,2.7074725856781265,61.43076720487482,54.1057117155468,Sensor Data,56610.409635226955,87338.24881374218,1.8854719505908404,1.7872015757123136,42.29252134126354,99.82418386434243,URLLC
Meter,32.60980619118954,36.95638471531376,Static,mMTC,181.68651197368922,7.2066682050435835,176.91743670845037,96.60298931869781,Sensor Data,47591.00513970985,3486.0114177588152,1.0348127233014117,0.4616936310900832,115.76443347340376,99.9482946966621,URLLC
Meter,45.012821455315525,39.275661019114324,Mobile,URLLC,154.3242533468352,7.25661771873003,150.19959713647646,85.0117366130954,Video,15454.000508014444,67443.43719285024,1.340905970403722,1.5228111294428404,116.07084987020167,99.96100284704391,URLLC
Camera,31.363512906743193,47.22642568356167,Static,URLLC,81.27930190578682,6.239694019752505,59.12963470347138,94.40529248399397,Video,59334.78914566897,71004.92135111145,0.2638851350501617,0.2506556903299225,19.383462723583428,99.82163185669673,mMTC
Drone,6.998754614238799,10.114306759025752,Mobile,mMTC,71.14755671430049,9.747640258215657,145.5264620686787,99.12686934508119,Sensor Data,17464.38137840279,769.9172382070392,1.3399046870959193,0.2294293784625311,44.05820132724911,99.97938136937717,URLLC
Meter,15.829739699706861,36.71529320514771,Static,mMTC,152.4822129490051,4.737835078479401,23.21690811680096,73.9826981149065,Sensor Data,81163.86560967959,155979.7210181155,0.5086587059740253,0.46505798842437607,23.297650814389574,99.98573844153805,mMTC
Meter,10.488849938496617,43.286268108535204,Static,mMTC,170.58273726913947,4.753331308607675,105.4304571314748,90.18299210430484,Video,61887.083971232176,182596.45784055634,1.373997992970052,1.5008310413819406,26.842356178125545,99.81021509403568,URLLC
Camera,45.486911636984686,47.94703700994019,Mobile,URLLC,148.8530835732457,9.19428726901756,73.96260796284986,78.87798677926739,Video,87144.04082409068,199752.46266499232,0.291986537725157,1.9942503333165083,144.24437300023678,99.8006559312372,mMTC
Meter,38.139803330730395,14.493618037026472,Mobile,mMTC,135.19806050643345,5.845976037971297,85.44443973331182,98.85615244014761,Video,42524.159679123026,101903.68470421358,1.0408955648385034,1.6408486191697789,76.43189764517841,99.98013339057255,mMTC
Camera,33.9817192610453,27.67680534759099,Mobile,URLLC,61.02645053395678,4.183548954270404,93.0209657822525,62.361179205384374,Video,51240.896849196615,61531.83712434328,1.0899321070799304,0.9069142874433851,41.922697404161624,99.8171771486171,URLLC
Sensor,15.397832821765274,35.624968144001684,Mobile,URLLC,173.504716989765,7.470441872504732,97.94760543287856,50.69085854951823,Sensor Data,76082.38739062767,143579.70483801427,1.0186868434196226,1.3228129354559026,145.34248357402765,99.85110991598603,mMTC
Meter,9.61021621648557,16.136047827560184,Mobile,URLLC,154.9391570225075,6.577035563687747,123.30802529068289,59.29737856336122,Sensor Data,54672.991451168215,147371.63096474676,1.5377758898831246,1.001758781806718,79.27171388116953,99.89013337823647,URLLC
Sensor,37.94432885545113,32.021278846262334,Static,URLLC,113.1093721579546,3.7576904525793235,129.96820958407338,56.400939100437824,Video,57241.22025783728,76023.90852531487,1.5335891418167873,0.5700790276385359,107.5038616982637,99.83007974434874,URLLC
Camera,23.970818321014445,16.591045212409973,Static,mMTC,112.08579720802052,3.6813591827309406,175.99116604205184,71.8476155664279,Sensor Data,55378.564841525156,113247.38165971867,1.442117915016666,1.2701608634314154,144.24508969933413,99.87893163941096,URLLC
Drone,11.676582831456141,20.005565923924127,Mobile,URLLC,122.45114500532235,4.560515177745293,140.85848033953937,53.87051018746959,Sensor Data,49182.418324034144,164407.57723112497,1.3000979681467555,1.106268333843285,140.5212411345536,99.97618386969242,URLLC
Meter,31.022787919181116,24.868341342988927,Mobile,URLLC,169.08975095215928,1.6445805909417426,128.48663299327222,61.009886856988665,Sensor Data,80589.12941395199,38078.13987096404,1.8183450797095684,1.1217687914580117,145.20234680941445,99.968567356737,mMTC
Camera,2.496525680853373,28.813554443595514,Mobile,mMTC,153.60671879076034,9.483552122388751,79.7557158485677,54.81329402624085,Video,48572.64301020873,4388.439316156842,1.1937138060128496,0.22046196695563308,128.32428070099928,99.82935097390046,URLLC
Drone,16.64542757934855,25.22146422313178,Static,mMTC,174.124098910259,2.6471803617699856,34.43833064039548,74.33763891290192,Sensor Data,90089.37513733585,108077.39307484789,0.7618109365389482,0.3300020654419903,109.6116360851511,99.979396262955,mMTC
Drone,23.693571232261164,27.193798390456813,Static,URLLC,111.31089889857003,2.7444187209494846,24.700089208535264,63.338853604315084,Sensor Data,80880.8029383014,132979.12854713664,0.21245874660734518,1.0494197023220981,43.24819172801563,99.93506660482542,URLLC
Sensor,7.823937538415589,18.43649403297317,Mobile,mMTC,132.4368306232863,6.823345645153699,93.81797720364888,73.55036490893077,Sensor Data,69274.76163826784,115122.10791656567,1.1180484035090872,0.7815613749855528,39.6751025676968,99.98443874643395,URLLC
Camera,49.24039664074656,12.153429231018377,Static,mMTC,173.82292524127632,7.518223425698301,125.26235758349807,54.44440500222383,Sensor Data,89875.98480537784,119369.98612744415,0.5327101376517644,0.9075002768920183,62.60245762581581,99.83364051132774,mMTC
Drone,10.850319547185906,7.130748979707775,Mobile,URLLC,61.817610831808764,7.631519136398851,122.27637545763828,75.84353330075186,Video,53755.62176102681,78800.64528951254,0.8352288241730438,0.8410793942997988,136.5564193331903,99.8123641531579,mMTC
Meter,6.952479937141645,13.819042512125046,Static,mMTC,99.92372244612032,4.37567521153808,172.2221343288945,56.50346009289403,Sensor Data,82201.90927901065,130403.49708783739,0.19489742002581273,1.4517042861523752,48.357339526770375,99.87887702501874,URLLC
Meter,10.57497625740137,31.187463867760236,Mobile,URLLC,131.71740265628966,8.85996057618933,78.10094558498608,54.96732257101799,Video,24258.121692413293,8849.389408771709,1.3176656919705358,0.4392649595850644,43.365097118425844,99.98788800372873,mMTC
Sensor,38.56852609140635,40.37519515114096,Mobile,URLLC,184.72632632445826,5.895991555732399,118.58432918453441,65.50097753278759,Sensor Data,7390.266324649179,30491.57305277948,1.7847096240011735,1.890066364680994,92.75817396322564,99.88656474677636,URLLC
Drone,21.56253013395622,12.616141884930254,Static,mMTC,22.850481988302494,4.947287969463,161.49918061024042,93.7208738231297,Sensor Data,68531.56334253565,89128.2285012435,0.7177678751612256,0.9937752735857217,46.25176209389237,99.92255868796225,URLLC
Camera,28.48808901775063,9.88499109976918,Static,mMTC,58.263168471180954,8.293478147791006,81.67282983536938,89.4260701463682,Sensor Data,30230.868984300923,188614.72246626593,1.6292649587964032,0.7467308242504807,93.21836564141925,99.9021645996398,mMTC
Meter,1.539953270824857,38.71806622471626,Mobile,mMTC,62.20109139703227,3.1920512430145394,93.82762022036314,97.95749011496754,Sensor Data,63497.0061120809,129005.04286489828,0.3399791980571165,0.14023471937090992,102.94614125193306,99.97017534925573,URLLC
Drone,2.2043497743790708,18.732124874178034,Mobile,URLLC,78.79028244712296,8.741668990919672,167.29052782529538,73.00976321925799,Sensor Data,7831.695109389044,71249.11800596718,1.473962358427144,0.7747367251113929,62.79320951440647,99.9651609143839,mMTC
Drone,22.5683647164373,47.81747476523086,Static,mMTC,70.72159167572221,5.849464551084347,105.78992224996875,65.62207115148502,Sensor Data,95569.21016498015,91754.45646107633,0.2515444438168779,1.2889346037451286,76.33536827796087,99.98270447919852,URLLC
Sensor,40.92443453848036,37.14430867746679,Mobile,URLLC,126.22498140120295,9.100523419058229,146.93563981374018,98.54533659282983,Sensor Data,51559.956304971114,169173.19461773167,0.5913989193931661,1.614799405691211,78.08867061544127,99.91589668194618,mMTC
